Recipient address,Token amount,Unlock date
0x4e3072f7b5c075ea5fdeb423da95312c4b99dc22,12.467532467532467532467532467532,2024-12-07
0xedd000b7db3cb8931d4e0cb1d0dbe6b947ceb09a,2.4935064935064935064935064935065,2024-12-07
0x11665ed41edf88926a01ebffcba813218aa6723b,0.83116883116883116883116883116883,2024-12-07
0x742e42c62843515d0608a8e6f70176584e7017d3,0.20779220779220779220779220779221,2024-12-07
